EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
11.806,10.815,12.009,9.959,2.869,-0.788,-7.011,-3.143,-0.019,0.949,-0.262,0.000,-0.305,0.732,73.333,311461.000,1.000
13.360,11.357,13.593,11.820,5.392,1.046,-2.556,1.315,-0.018,0.949,-0.259,-0.122,-0.275,0.732,73.333,311462.000,1.000
15.443,12.044,15.948,14.195,8.365,3.558,2.772,6.483,-0.018,0.950,-0.258,-0.183,-0.305,0.763,73.333,311463.000,1.000
17.345,12.145,18.000,15.913,10.436,5.270,6.558,10.515,-0.018,0.950,-0.255,-0.183,-0.519,0.732,73.333,311464.000,1.000
18.174,10.978,18.431,15.797,10.417,5.132,6.856,11.406,-0.019,0.949,-0.258,-0.122,-0.671,0.763,73.333,311465.000,1.000
17.450,8.515,16.790,13.596,8.262,3.411,3.860,8.696,-0.017,0.948,-0.258,-0.244,-0.763,0.793,73.333,311466.000,1.000
15.378,5.447,13.627,10.194,5.196,1.490,-0.324,4.161,-0.018,0.949,-0.260,-0.275,-0.732,1.007,73.333,311467.000,1.000
12.621,2.751,10.065,7.076,2.958,0.982,-2.888,0.841,-0.017,0.950,-0.263,-0.305,-0.854,0.916,73.333,311468.000,1.000
9.788,0.999,7.169,5.311,2.549,2.444,-2.047,0.870,-0.018,0.949,-0.264,-0.244,-0.916,0.916,73.333,311469.000,1.000
7.109,-0.028,5.027,4.791,3.410,4.566,1.311,3.774,-0.015,0.949,-0.260,-0.275,-0.854,0.885,73.333,311470.000,1.000
4.536,-1.028,3.039,4.486,3.817,4.893,4.112,6.846,-0.015,0.949,-0.259,-0.214,-1.007,0.946,73.333,311471.000,1.000
1.957,-2.602,0.349,3.245,2.104,1.611,3.037,6.963,-0.012,0.949,-0.258,-0.275,-1.007,1.007,73.333,311472.000,1.000
-0.531,-4.680,-3.278,0.765,-1.854,-4.677,-2.794,3.098,-0.013,0.949,-0.260,-0.244,-1.038,0.977,73.333,311473.000,1.000
-2.464,-6.331,-6.677,-1.910,-6.029,-10.695,-10.258,-2.347,-0.013,0.947,-0.261,-0.214,-0.977,1.099,73.333,311474.000,1.000
-3.367,-6.447,-8.273,-3.177,-7.618,-12.676,-14.408,-5.364,-0.013,0.949,-0.262,-0.183,-0.977,1.038,73.333,311475.000,1.000
-3.271,-4.734,-7.181,-2.162,-5.373,-9.359,-12.592,-3.730,-0.014,0.948,-0.261,-0.275,-1.007,0.977,73.333,311476.000,1.000
-2.827,-2.054,-4.070,0.588,-0.671,-3.072,-6.788,1.084,-0.015,0.948,-0.260,-0.305,-1.007,0.977,73.333,311477.000,1.000
-2.809,0.273,-0.639,3.690,3.769,2.214,-1.504,5.586,-0.014,0.945,-0.264,-0.336,-1.038,1.038,73.333,311478.000,1.000
-3.374,1.647,1.935,6.280,6.378,4.326,0.854,8.044,-0.015,0.948,-0.264,-0.275,-1.038,0.977,73.333,311479.000,1.000
-3.904,2.586,3.485,8.505,7.693,4.336,1.558,9.645,-0.015,0.948,-0.263,-0.214,-1.099,0.916,73.333,311480.000,1.000
-3.716,3.776,4.518,10.585,8.697,4.390,2.686,11.586,-0.015,0.949,-0.264,-0.244,-1.129,0.824,73.333,311481.000,1.000
-2.866,5.009,5.139,11.907,9.147,4.979,4.194,12.759,-0.013,0.950,-0.263,-0.275,-1.160,0.793,73.333,311482.000,1.000
-1.993,5.530,5.095,11.670,8.282,5.246,5.013,11.559,-0.014,0.949,-0.262,-0.458,-1.099,0.732,73.333,311483.000,1.000
-1.479,5.126,4.650,9.954,6.287,4.909,5.228,8.281,-0.012,0.950,-0.264,-0.427,-1.190,0.580,73.333,311484.000,1.000
-1.116,4.372,4.389,7.709,4.260,4.528,5.684,4.766,-0.011,0.947,-0.263,-0.427,-1.190,0.519,73.333,311485.000,1.000
-0.491,3.926,4.942,6.044,3.153,4.433,6.828,2.779,-0.012,0.949,-0.267,-0.366,-1.160,0.488,73.333,311486.000,1.000
0.502,3.861,6.243,5.435,2.988,4.231,7.953,2.693,-0.013,0.948,-0.264,-0.488,-1.129,0.427,73.333,311487.000,1.000
1.566,3.727,7.432,5.506,2.971,3.181,7.439,3.349,-0.014,0.948,-0.262,-0.488,-1.160,0.397,73.333,311488.000,1.000
